Filename,Orig_UCIQE,Orig_UIQM,CLAHE_UCIQE,CLAHE_UIQM,UCM_UCIQE,UCM_UIQM
260_img_.png,75.05842959284811,14.795654088368895,75.54556499121162,16.65528848558531,78.65944682141505,19.802748510863108
261_img_.png,46.05218561846365,9.79886604199056,57.85998087391729,16.223751521137896,75.49223591994948,25.67152783222486
2629.png,59.650477745288455,11.68664173477299,67.59785950926869,16.73955815008215,79.4570695839256,20.909003525342136
262_img_.png,45.0846147015174,9.479694080643053,59.0873060752408,13.860043884749684,76.14713731291349,24.535533035744795
263_img_.png,53.647054887412715,16.19515715949117,60.19782887726498,17.342171428943114,76.75696414042942,23.727973380393394
265_img_.png,45.41469432784484,9.667267237853116,53.104139289262505,13.447976330916868,74.56991179352114,24.277746365874886
266_img_.png,52.90303205228214,11.238065088254944,65.25535465534087,17.80681715750884,75.79246602359612,25.991278971004085
2677.png,48.488251896234594,8.379177998532537,62.722589190710174,12.94839607857066,76.94237839516714,22.17399007326567
267_img_.png,43.0798616302365,8.557939692406284,56.53209093597239,11.735725027219535,74.66931841836217,24.36503739623703
268_img_.png,56.468669428522055,8.602525592073631,62.30304486632173,11.936646306347109,78.31724504989538,18.266001554826463
26_img_.png,57.69684583898828,7.839971844618491,66.75657159252539,10.865503706577375,75.51909566812871,22.83685704340006
2701.png,74.41624120675316,14.006692720567457,76.49337609979746,20.979347859060738,85.49872925936965,19.401567314905762
270_img_.png,49.151649010331724,9.994956062964647,61.50995412192844,15.773140456033268,75.47222412441765,25.719408177988953
271_img_.png,65.83549827251869,14.806144257862117,70.77902101658073,21.588380882066517,75.48076185494217,25.98064699880049
272_img_.png,45.61165652846682,9.005488447971082,56.31698007746299,12.115169343729864,75.82835820910772,23.17108861690853
273_img_.png,52.40957671866029,11.41485785465767,58.449936747566795,14.01183931054908,74.79986131370244,22.999024862822186
274_img_.png,71.59509404968385,18.081464407115423,72.38813097913969,18.207497533712623,74.13672933127644,22.859215464389475
