Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
170_img_.png,51.624873528286244,7.69006829643157,74.24037629309804,12.545575447121896,72.632608140479,14.339392310229258,70.91765716438519,8.844943400290228
171_img_.png,66.84412680398373,9.685605006217212,72.020320027637,11.803678782082585,73.60892322702077,13.734796487183578,70.5705847982831,10.926704181612347
172_img_.png,55.78574782851196,15.601323658546137,73.44972169029938,21.746880911521885,74.36684689336579,20.698544216521178,73.34750783026682,18.25799554304001
173_img_.png,67.09950743113947,9.682775879898873,77.47434216697684,15.202055708901115,82.98801374160435,15.678506806364341,77.5929035512345,10.734019170772797
1742.png,57.34220159550695,12.476780454355795,70.23509301202206,16.07740979809816,72.04778436951847,13.03837010361472,60.87896666105201,13.927324043582074
174_img_.png,33.54938234675652,6.480958206449826,69.47471379241033,13.117806132167901,38.55293637780916,8.869093393021952,53.01870474260589,7.003831121587639
175_img_.png,46.787800845638664,7.374200690289584,73.38277875346178,12.724537125891562,54.93936411800184,8.38395857459567,73.49143805265388,8.115050478462965
176_img_.png,76.12301481125105,20.241462199597674,76.37813588866689,23.543157535715334,77.92148012220686,25.533369661571186,77.07581364027067,23.265288010362166
177_img_.png,66.59209407334609,15.162333602449818,77.92589450464753,16.627647058366076,76.75891694517223,23.646802372617987,74.68089895138773,16.290958861677296
178_img_.png,46.82335671445837,9.002197037142984,74.46320635460744,14.490564982867276,52.11245574385169,10.499085633051626,74.42149820588997,9.806638408691551
179_img_.png,58.720188488982785,11.0570753034238,73.83969042906035,15.819046082912879,64.25385065850928,13.202631074021037,72.89746009262227,12.537402030714034
17_img_.png,74.74484348034953,15.885339120388702,75.27516324575225,18.307766079515186,79.8744394805014,21.201340273657525,75.91505456093753,17.71081972239703
180_img_.png,71.49024971485974,14.529742402569989,73.7020742097546,15.517475701849659,76.95149522714637,18.621362404163257,74.27543381163183,15.497139340198519
182_img_.png,77.83724826811425,13.868214759691554,75.95061951537838,16.902661616942883,83.00984730517114,24.72931430023378,77.83060534146894,14.642059199972927
183_img_.png,55.543458474812155,11.056201395032009,73.84849756484962,14.53204512133138,72.1840249598729,13.29798246691167,73.6409313155079,11.867414591403309
