Filename,Orig_UCIQE,Orig_UIQM,SSR_UCIQE,SSR_UIQM,MSR_UCIQE,MSR_UIQM,MSRCR_UCIQE,MSRCR_UIQM
223_img_.png,57.260291862881814,9.94010821596919,64.80558973583133,9.271076503303977,67.01596484326274,10.463708964536206,67.56430854873399,10.52758918575396
224_img_.png,54.806207710466495,9.35793402078298,63.69010801611998,9.265167352660253,63.062807487157514,10.256403791724662,65.37960107410399,10.556979496543576
225_img_.png,75.8533895414894,20.514233145128262,55.60036772821368,11.304575837713083,59.56366643940346,12.857475439553651,62.42102833161059,11.647506360558138
226_img_.png,44.10373293773956,7.002506701351828,66.85027425921619,8.458679287634771,66.84741530325232,9.442602830241078,69.13228166545233,9.680221444902632
227_img_.png,72.00594812019376,17.568224705798187,44.9412394934528,3.947708494049238,49.12491953564089,5.655846712772482,65.46152828491836,6.532301794038633
228_img_.png,74.21718425664015,18.27650100928741,61.079223741887354,7.865408556189467,58.15739693863361,8.669143129425269,61.90322994813,8.280041396056735
229_img_.png,71.01417609994074,12.081234794173907,31.50544931218541,4.344996293241278,33.05371221765352,5.5683618869784866,53.87708984748361,8.050844512690114
22_img_.png,52.529432401609895,8.350340455136621,65.93638319741292,7.073362609759419,58.3508101265485,7.295869285574554,62.05183984072936,7.5348179962589255
230_img_.png,64.31453679954512,15.199559171044356,46.12850817220901,8.31818843315942,45.257131553516345,9.800514031364088,56.07379902622314,11.41547355504743
231_img_.png,42.80358458194137,6.071558611539022,65.74862706382137,6.938987212920243,69.26072691875218,8.257615603510093,70.4457174751728,8.353777861711519
232_img_.png,48.89426967729864,8.00826107116433,54.64413379048644,7.128792808245391,57.96654281930299,8.325117956985713,61.326717858791284,8.572551971248236
233_img_.png,51.351353800965036,9.746933912822035,58.15171576860601,8.23709087476664,63.21843444182551,9.699267918873087,66.5618812162604,10.018998399552421
234_img_.png,55.391481587588565,13.066936575341746,48.31787674496419,10.458315463041451,49.674355093288575,11.863330709004424,59.348606475687205,13.372229752154217
236_img_.png,51.14533008984537,10.154502202417822,57.97167677914522,8.276331803143282,58.98358249379654,9.690848205712529,65.18831590076678,10.431158400678619
238_img_.png,36.37054178926474,5.228301480842681,64.8267779722475,7.401252011897258,64.82000205501326,7.968028137401671,64.71383252481847,7.874645295380918
23_img_.png,73.97794982826822,11.630481604337291,50.2620457397234,4.186767334050984,50.68360984493091,5.030405936528474,68.18896098340475,7.259751619059221
240_img_.png,78.05329848061076,16.869086126994276,45.62879119143988,4.260472804962548,49.01409723310588,5.849166463793576,56.43715514674589,4.788216741365375
241_img_.png,41.504134062920606,6.1680636281819385,69.03421608544748,6.028284875843808,69.69441426326895,7.430884684860629,69.98538564186187,7.443308650848566
242_img_.png,52.26726612321251,9.911837079123785,69.26608258443261,9.65785023356699,66.80080760757156,10.637992947132965,67.68376443719045,10.83254001024508
243_img_.png,49.23439499812295,7.609204396745545,67.85341455172468,7.723987945560424,70.35934494589746,9.00939181532732,70.6968821865341,9.112247599565151
244_img_.png,76.362713312377,14.475621245467135,44.03972140636927,7.478990037674354,46.54049365467872,8.768636452139662,66.60734341934771,10.92847844548774
245_img_.png,46.372922182366565,7.722235999282739,65.56210800923445,8.571950191876917,71.10638214190757,10.34934300354904,71.1321628496633,10.386693666475256
246_img_.png,73.61126605951003,13.272773958422455,47.35004650634144,5.617217002309801,55.101395468365475,7.140480293131343,64.53722379710578,7.374766342349825
247_img_.png,57.696753408769084,11.783003494467497,69.63632514794766,10.715219999974229,71.10462678765427,12.811600702129933,70.83243828568453,12.675590883963276
248_img_.png,39.10785432607807,7.297691917254536,69.22422571214726,5.36015708994004,68.00988855065796,7.133822439250847,67.15385956127021,7.042001364840828
24_img_.png,51.5423285930322,8.56155981250536,62.60153695607558,6.0371734422904435,61.36963947990165,7.309951181172251,62.09062412725569,7.3151230724863465
251_img_.png,62.39693476292715,14.954553252465487,62.400115802531325,11.90277595211541,64.89416686433476,13.290655738390022,66.31186282047801,13.54511898609023
252_img_.png,54.26279760450246,9.675393593251682,69.10708737207777,8.98607491619575,68.94656830642701,10.939900506918603,67.003136069876,10.584226326015953
253_img_.png,59.424043608389866,14.967422372780247,58.148714592800644,11.542098681732362,56.37584020008506,13.179597201590152,64.07525045897145,14.394112979303117
2546.png,76.1259300579716,13.417008374286198,47.39971713052593,5.672376516359661,51.2753529987388,6.963945443535866,67.23479696073069,10.187065415647272
254_img_.png,37.550403611488214,7.914166597779395,68.0252591884817,4.6810544479176865,66.20077873974117,6.661592240941014,65.34739480962527,6.528006381738942
255_img_.png,51.78499649279787,11.666101818461547,16.75727994343228,3.617684543487498,20.096915908337884,5.806672639792087,43.50768238612408,6.2921779663864905
257_img_.png,63.68163566357135,9.393205237099345,62.37619590592436,8.166195925368994,66.71487446193562,9.084404226722253,69.77735961109676,9.289022023722424
